year,latitude,longitude,co2
1/1/1988,25.5,51.25,11.9
1/1/1988,26,50.55,12.14
1/1/1988,27.5,90.5,0.11
1/1/1988,28,84,0.98
1/1/1988,29.3375,47.6581,32.83
1/1/1988,30,70,57.61
1/1/1988,31,36,9.18
1/1/1988,31.5,34.75,29.7
1/1/1988,32,53,175.11
1/1/1988,33,44,67.13
1/1/1988,33,65,2.86
1/1/1988,33.8333,35.8333,7.35
1/1/1988,35,33,4.2
1/1/1988,35,38,36.68
1/1/1988,35,105,"2,347.76"
1/1/1988,36,138,985.47
1/1/1988,37,127.5,222.31
1/1/1988,37,127.5,222.31
1/1/1988,39,35,124.73
1/1/1988,39,71,8.93
1/1/1988,40,45,7.22
1/1/1988,40,60,40.27
1/1/1988,40,127,200.81
1/1/1988,40.5,47.5,68.7
1/1/1988,41,64,135.48
1/1/1988,41,75,13.68
1/1/1988,42,43.5,18.7
1/1/1988,46,105,11.49
1/1/1988,48,68,319.44
1/1/1988,60,100,"2,535.29"
1/1/1988,60,100,"2,535.29"
1/1/1988,35,33,4.2
1/1/1988,35.8333,14.5833,2.01
1/1/1988,39,22,67.05
1/1/1988,39,35,124.73
1/1/1988,39.5,-8,32.57
1/1/1988,40,-4,197.46
1/1/1988,40,45,7.22
1/1/1988,40.5,47.5,68.7
1/1/1988,41,20,7.32
1/1/1988,41.8333,22,14.39
1/1/1988,42,19,2.56
1/1/1988,42,43.5,18.7
1/1/1988,42.5,1.6,
1/1/1988,42.8333,12.8333,385.96
1/1/1988,43,25,86.87
1/1/1988,44,18,20.07
1/1/1988,44,21,57.78
1/1/1988,45.1667,15.5,21.67
1/1/1988,46,2,374.66
1/1/1988,46,15,16.51
1/1/1988,46,25,212.22
1/1/1988,47,8,40.66
1/1/1988,47,20,78.05
1/1/1988,47,29,26.15
1/1/1988,47.1667,9.5333,
1/1/1988,47.3333,13.3333,52.94
1/1/1988,48,68,319.44
1/1/1988,48.6667,19.5,58.25
1/1/1988,49,32,767.54
1/1/1988,49.75,6.1667,9.13
1/1/1988,49.75,15.5,181.21
1/1/1988,50.8333,4,99.74
1/1/1988,51,9,"1,029.01"
1/1/1988,52,20,444.23
1/1/1988,52.5,5.75,145.6
1/1/1988,53,-8,29.88
1/1/1988,53,28,106.37
1/1/1988,54,-2,570.29
1/1/1988,56,10,55.11
1/1/1988,56,24,27.7
1/1/1988,57,25,17.37
1/1/1988,59,26,29.27
1/1/1988,60,100,"2,535.29"
1/1/1988,60,100,"2,535.29"
1/1/1988,62,10,42.45
1/1/1988,62,15,57.43
1/1/1988,64,26,52.06
1/1/1988,65,-18,1.84
1/1/1988,9,-80,2.91
1/1/1988,10,-84,2.91
1/1/1988,11,-61,15.83
1/1/1988,11,-61,15.83
1/1/1988,12.1167,-61.6667,0.1
1/1/1988,12.5,-69.9667,0.61
1/1/1988,13,-85,2.24
1/1/1988,13.1667,-59.5333,0.93
1/1/1988,13.25,-61.2,0.07
1/1/1988,13.25,-61.2,0.07
1/1/1988,13.25,-61.2,0.07
1/1/1988,13.8333,-88.9167,2.43
1/1/1988,13.8833,-61.1333,0.16
1/1/1988,15,-86.5,2.47
1/1/1988,15.4167,-61.3333,0.05
1/1/1988,15.5,-90.25,4.08
1/1/1988,17.05,-61.8,0.29
1/1/1988,17.25,-88.75,0.25
1/1/1988,17.3333,-62.75,0.07
1/1/1988,18.25,-77.5,4.53
1/1/1988,18.5,-64.5,0.07
1/1/1988,19,-72.4167,1.01
1/1/1988,19,-70.6667,9.74
1/1/1988,21.5,-80,35.4
1/1/1988,21.75,-71.5833,
1/1/1988,23,-102,307.02
1/1/1988,24.25,-76,1.54
1/1/1988,32.3333,-64.75,0.64
1/1/1988,38,-97,"4,885.59"
1/1/1988,60,-95,455.61
1/1/1988,72,-40,0.55
1/1/1988,-41,174,25.45
1/1/1988,-27,133,260.88
1/1/1988,-21.5,165.5,1.5
1/1/1988,-20,-175,0.07
1/1/1988,-18,175,0.55
1/1/1988,-16,167,0.07
1/1/1988,-15,-140,0.57
1/1/1988,-13.5833,-172.3333,0.11
1/1/1988,-8,159,0.16
1/1/1988,-8,178,
1/1/1988,-6,147,2.2
1/1/1988,-0.5333,166.9167,0.16
1/1/1988,1.4167,173,0.02
1/1/1988,6.9167,158.25,
1/1/1988,7.5,134.5,
1/1/1988,9,168,
1/1/1988,-34,-64,121.13
1/1/1988,-33,-56,4.79
1/1/1988,-30,-71,26.63
1/1/1988,-23,-58,2.15
1/1/1988,-17,-65,4.29
1/1/1988,-17,-65,4.29
1/1/1988,-10,-76,24.99
1/1/1988,-10,-55,207.56
1/1/1988,-2,-77.5,17.17
1/1/1988,4,-72,52.04
1/1/1988,4,-56,1.87
1/1/1988,5,-59,1.4
1/1/1988,8,-66,115.75
1/1/1988,8,-66,115.75
1/1/1987,-29.5,28.5,
1/1/1987,-29,24,328.45
1/1/1987,-22,17,
1/1/1987,-22,24,1.24
1/1/1987,-20.2833,57.55,0.93
1/1/1987,-20,30,15.17
1/1/1987,-20,47,1.28
1/1/1987,-18.25,35,0.98
1/1/1987,-15,30,2.67
1/1/1987,-13.5,34,0.54
1/1/1987,-12.5,18.5,5.79
1/1/1987,-12.1667,44.25,0.05
1/1/1987,-6,35,2.37
1/1/1987,-4.5833,55.6667,0.2
1/1/1987,-3.5,30,0.25
1/1/1987,-2,30,0.61
1/1/1987,-1,11.75,4.01
1/1/1987,-1,15,1.32
1/1/1987,0,25,3.82
1/1/1987,1,7,0.05
1/1/1987,1,32,0.77
1/1/1987,1,38,5.08
1/1/1987,2,10,0.1
1/1/1987,6,12,1.84
1/1/1987,6.5,-9.5,0.76
1/1/1987,7,21,0.26
1/1/1987,8,-5,7.35
1/1/1987,8,-5,7.35
1/1/1987,8,-2,3.26
1/1/1987,8,1.1667,0.92
1/1/1987,8,38,2.55
1/1/1987,8.5,-11.5,0.5
1/1/1987,9.5,2.25,0.52
1/1/1987,10,8,59.02
1/1/1987,10,49,0.99
1/1/1987,11,-10,0.99
1/1/1987,11.5,43,0.39
1/1/1987,12,-15,0.19
1/1/1987,13,-2,0.52
1/1/1987,13.4667,-16.5667,0.18
1/1/1987,14,-14,2.42
1/1/1987,15,19,0.2
1/1/1987,15,30,3.06
1/1/1987,15,39,
1/1/1987,16,8,1
1/1/1987,17,-4,0.36
1/1/1987,20,-12,3.24
1/1/1987,25,17,32.35
1/1/1987,25,17,32.35
1/1/1987,27,30,74.61
1/1/1987,28,3,83.88
1/1/1987,32,-5,20.08
1/1/1987,34,9,11.66
1/1/1987,-8.55,125.5167,
1/1/1987,-5,120,123.92
1/1/1987,1.3667,103.8,32.46
1/1/1987,2.5,112.5,40.49
1/1/1987,3.25,73,0.08
1/1/1987,4.5,114.6667,3.32
1/1/1987,4.5,114.6667,3.32
1/1/1987,7,81,4.03
1/1/1987,13,105,0.44
1/1/1987,13,122,32.5
1/1/1987,15,48,8.63
1/1/1987,15,100,56.31
1/1/1987,16,106,23.25
1/1/1987,16,106,23.25
1/1/1987,20,77,486.07
1/1/1987,21,57,9.4
1/1/1987,22,98,4.94
1/1/1987,22,98,4.94
1/1/1987,22.1667,113.55,0.97
1/1/1987,22.25,114.1667,28.09
1/1/1987,24,54,47.45
1/1/1987,24,90,11.83
1/1/1987,25,45,190.44
1/1/1987,25.5,51.25,11.47
1/1/1987,26,50.55,11.42
1/1/1987,27.5,90.5,0.1
1/1/1987,28,84,0.86
1/1/1987,29.3375,47.6581,31.38
1/1/1987,30,70,52.99
1/1/1987,31,36,9.51
1/1/1987,31.5,34.75,27.07
1/1/1987,32,53,158.61
1/1/1987,33,44,52.18
1/1/1987,33,65,3.11
1/1/1987,33.8333,35.8333,7.67
1/1/1987,35,33,4.18
1/1/1987,35,38,35.94
1/1/1987,35,105,"2,191.05"
1/1/1987,36,138,902.53
1/1/1987,37,127.5,192.94
1/1/1987,37,127.5,192.94
1/1/1987,39,35,128.44
1/1/1987,39,71,8.69
1/1/1987,40,45,7.02
1/1/1987,40,60,39.2
1/1/1987,40,127,175.62
1/1/1987,40.5,47.5,66.86
1/1/1987,41,64,131.91
1/1/1987,41,75,13.32
1/1/1987,42,43.5,18.2
1/1/1987,46,105,10.48
1/1/1987,48,68,310.94
1/1/1987,60,100,"2,467.72"
1/1/1987,60,100,"2,467.72"
1/1/1987,35,33,4.18
1/1/1987,35.8333,14.5833,1.85
1/1/1987,39,22,62.58
1/1/1987,39,35,128.44
1/1/1987,39.5,-8,31.2
1/1/1987,40,-4,189.51
1/1/1987,40,45,7.02
1/1/1987,40.5,47.5,66.86
1/1/1987,41,20,7.44
1/1/1987,41.8333,22,13.9
1/1/1987,42,19,2.47
1/1/1987,42,43.5,18.2
1/1/1987,42.5,1.6,
1/1/1987,42.8333,12.8333,380.1
1/1/1987,43,25,91.23
1/1/1987,44,18,19.4
1/1/1987,44,21,55.83
1/1/1987,45.1667,15.5,20.94
1/1/1987,46,2,379.69
1/1/1987,46,15,15.89
1/1/1987,46,25,211.63
1/1/1987,47,8,40.2
1/1/1987,47,20,84.14
1/1/1987,47,29,25.45
1/1/1987,47.1667,9.5333,
1/1/1987,47.3333,13.3333,57.38
1/1/1987,48,68,310.94
1/1/1987,48.6667,19.5,59.2
1/1/1987,49,32,747.09
1/1/1987,49.75,6.1667,8.84
1/1/1987,49.75,15.5,184.26
1/1/1987,50.8333,4,102.59
1/1/1987,51,9,"1,032.43"
1/1/1987,52,20,463.73
1/1/1987,52.5,5.75,151.48
1/1/1987,53,-8,30.23
1/1/1987,53,28,103.55
1/1/1987,54,-2,571.67
1/1/1987,56,10,58.35
1/1/1987,56,24,26.93
1/1/1987,57,25,16.9
1/1/1987,59,26,28.48
1/1/1987,60,100,"2,467.72"
1/1/1987,60,100,"2,467.72"
1/1/1987,62,10,40.68
1/1/1987,62,15,59.7
1/1/1987,64,26,57.53
1/1/1987,65,-18,1.84
1/1/1987,9,-80,3.18
1/1/1987,10,-84,2.72
1/1/1987,11,-61,17.49
1/1/1987,11,-61,17.49
1/1/1987,12.1167,-61.6667,0.07
1/1/1987,12.5,-69.9667,0.45
1/1/1987,13,-85,2.43
1/1/1987,13.1667,-59.5333,0.93
1/1/1987,13.25,-61.2,0.08
1/1/1987,13.25,-61.2,0.08
1/1/1987,13.25,-61.2,0.08
1/1/1987,13.8333,-88.9167,2.41
1/1/1987,13.8833,-61.1333,0.15
1/1/1987,15,-86.5,2.15
1/1/1987,15.4167,-61.3333,0.05
1/1/1987,15.5,-90.25,3.92
1/1/1987,17.05,-61.8,0.27
1/1/1987,17.25,-88.75,0.23
1/1/1987,17.3333,-62.75,0.05
1/1/1987,18.25,-77.5,5.38
1/1/1987,18.5,-64.5,0.06
1/1/1987,19,-72.4167,0.9
1/1/1987,19,-70.6667,9.69
1/1/1987,21.5,-80,33.73
1/1/1987,21.75,-71.5833,
1/1/1987,23,-102,307.29
1/1/1987,24.25,-76,1.42
1/1/1987,32.3333,-64.75,0.57
1/1/1987,38,-97,"4,680.83"
1/1/1987,60,-95,430.92
1/1/1987,72,-40,0.23
1/1/1987,-41,174,24.17
1/1/1987,-27,133,255.85
1/1/1987,-21.5,165.5,1.45
1/1/1987,-20,-175,0.05
1/1/1987,-18,175,0.47
1/1/1987,-16,167,0.05
1/1/1987,-15,-140,0.61
1/1/1987,-13.5833,-172.3333,0.11
1/1/1987,-8,159,0.16
1/1/1987,-8,178,
1/1/1987,-6,147,2.33
1/1/1987,-0.5333,166.9167,0.16
1/1/1987,1.4167,173,0.02
1/1/1987,6.9167,158.25,
1/1/1987,7.5,134.5,
1/1/1987,9,168,
1/1/1987,-34,-64,114.61
1/1/1987,-33,-56,3.54
1/1/1987,-30,-71,22.44
1/1/1987,-23,-58,1.88
1/1/1987,-17,-65,4.01
1/1/1987,-17,-65,4.01
1/1/1987,-10,-76,25.66
1/1/1987,-10,-55,205.79
1/1/1987,-2,-77.5,15.02
1/1/1987,4,-72,50.14
1/1/1987,4,-56,1.76
1/1/1987,5,-59,1.31
1/1/1987,8,-66,110.66
1/1/1987,8,-66,110.66
1/1/1986,-29.5,28.5,
1/1/1986,-29,24,330.29
1/1/1986,-22,17,
1/1/1986,-22,24,1.07
1/1/1986,-20.2833,57.55,0.8
1/1/1986,-20,30,13.07
1/1/1986,-20,47,1.14
1/1/1986,-18.25,35,0.98
1/1/1986,-15,30,2.87
1/1/1986,-13.5,34,0.55
1/1/1986,-12.5,18.5,4.63
1/1/1986,-12.1667,44.25,0.04
1/1/1986,-6,35,2.28
1/1/1986,-4.5833,55.6667,0.16
1/1/1986,-3.5,30,0.23
1/1/1986,-2,30,0.6
1/1/1986,-1,11.75,4.95
1/1/1986,-1,15,1.06
1/1/1986,0,25,3.35
1/1/1986,1,7,0.05
1/1/1986,1,32,0.7
1/1/1986,1,38,4.07
1/1/1986,2,10,0.08
1/1/1986,6,12,1.99
1/1/1986,6.5,-9.5,0.72
1/1/1986,7,21,0.16
1/1/1986,8,-5,5.58
1/1/1986,8,-5,5.58
1/1/1986,8,-2,3.03
1/1/1986,8,1.1667,0.85
1/1/1986,8,38,2.2
1/1/1986,8.5,-11.5,0.67
1/1/1986,9.5,2.25,0.67
1/1/1986,10,8,73.19
1/1/1986,10,49,0.92
1/1/1986,11,-10,1
1/1/1986,11.5,43,0.38
1/1/1986,12,-15,0.18
1/1/1986,13,-2,0.48
1/1/1986,13.4667,-16.5667,0.16
1/1/1986,14,-14,2.64
1/1/1986,15,19,0.19
1/1/1986,15,30,3.88
1/1/1986,15,39,
1/1/1986,16,8,0.9
1/1/1986,17,-4,0.38
1/1/1986,20,-12,0.37
1/1/1986,25,17,33.9
1/1/1986,25,17,33.9
1/1/1986,27,30,74.39
1/1/1986,28,3,76.08
1/1/1986,32,-5,18.85
1/1/1986,34,9,11.99
1/1/1986,-8.55,125.5167,
1/1/1986,-5,120,122.2
1/1/1986,1.3667,103.8,34.88
1/1/1986,2.5,112.5,39.71
1/1/1986,3.25,73,0.08
1/1/1986,4.5,114.6667,2.3
1/1/1986,4.5,114.6667,2.3
1/1/1986,7,81,3.66
1/1/1986,13,105,0.43
1/1/1986,13,122,29.02
1/1/1986,15,48,8.19
1/1/1986,15,100,49.22
1/1/1986,16,106,20.55
1/1/1986,16,106,20.55
1/1/1986,20,77,455.07
1/1/1986,21,57,9.82
1/1/1986,22,98,6.76
1/1/1986,22,98,6.76
1/1/1986,22.1667,113.55,0.88
1/1/1986,22.25,114.1667,25.53
1/1/1986,24,54,47.03
1/1/1986,24,90,11.43
1/1/1986,25,45,204.6
1/1/1986,25.5,51.25,13.27
1/1/1986,26,50.55,11
1/1/1986,27.5,90.5,0.05
1/1/1986,28,84,0.7
1/1/1986,29.3375,47.6581,35.23
1/1/1986,30,70,49.06
1/1/1986,31,36,9.17
1/1/1986,31.5,34.75,26.35
1/1/1986,32,53,147.54
1/1/1986,33,44,47.23
1/1/1986,33,65,3.13
1/1/1986,33.8333,35.8333,7.48
1/1/1986,35,33,3.61
1/1/1986,35,38,31.07
1/1/1986,35,105,"2,052.24"
1/1/1986,36,138,912.26
1/1/1986,37,127.5,182.67
1/1/1986,37,127.5,182.67
1/1/1986,39,35,115.62
1/1/1986,39,71,8.34
1/1/1986,40,45,6.73
1/1/1986,40,60,37.62
1/1/1986,40,127,156.84
1/1/1986,40.5,47.5,64.16
1/1/1986,41,64,126.61
1/1/1986,41,75,12.78
1/1/1986,42,43.5,17.47
1/1/1986,46,105,9.6
1/1/1986,48,68,298.4
1/1/1986,60,100,"2,368.15"
1/1/1986,60,100,"2,368.15"
1/1/1986,35,33,3.61
1/1/1986,35.8333,14.5833,1.48
1/1/1986,39,22,58.27
1/1/1986,39,35,115.62
1/1/1986,39.5,-8,30.22
1/1/1986,40,-4,189.11
1/1/1986,40,45,6.73
1/1/1986,40.5,47.5,64.16
1/1/1986,41,20,8.05
1/1/1986,41.8333,22,13.99
1/1/1986,42,19,2.49
1/1/1986,42,43.5,17.47
1/1/1986,42.5,1.6,
1/1/1986,42.8333,12.8333,363.19
1/1/1986,43,25,91.13
1/1/1986,44,18,19.52
1/1/1986,44,21,56.19
1/1/1986,45.1667,15.5,21.08
1/1/1986,46,2,387.42
1/1/1986,46,15,16.01
1/1/1986,46,25,201.64
1/1/1986,47,8,42.25
1/1/1986,47,20,83.24
1/1/1986,47,29,24.43
1/1/1986,47.1667,9.5333,
1/1/1986,47.3333,13.3333,53.73
1/1/1986,48,68,298.4
1/1/1986,48.6667,19.5,59.67
1/1/1986,49,32,716.93
1/1/1986,49.75,6.1667,9.13
1/1/1986,49.75,15.5,185.78
1/1/1986,50.8333,4,102.37
1/1/1986,51,9,"1,047.46"
1/1/1986,52,20,451.85
1/1/1986,52.5,5.75,144.01
1/1/1986,53,-8,28.55
1/1/1986,53,28,99.38
1/1/1986,54,-2,568.55
1/1/1986,56,10,58.91
1/1/1986,56,24,25.82
1/1/1986,57,25,16.21
1/1/1986,59,26,27.33
1/1/1986,60,100,"2,368.15"
1/1/1986,60,100,"2,368.15"
1/1/1986,62,10,47.05
1/1/1986,62,15,62.01
1/1/1986,64,26,53.21
1/1/1986,65,-18,1.78
1/1/1986,9,-80,2.73
1/1/1986,10,-84,2.58
1/1/1986,11,-61,17.35
1/1/1986,11,-61,17.35
1/1/1986,12.1167,-61.6667,0.07
1/1/1986,12.5,-69.9667,0.18
1/1/1986,13,-85,2.26
1/1/1986,13.1667,-59.5333,0.91
1/1/1986,13.25,-61.2,0.07
1/1/1986,13.25,-61.2,0.07
1/1/1986,13.25,-61.2,0.07
1/1/1986,13.8333,-88.9167,1.97
1/1/1986,13.8833,-61.1333,0.13
1/1/1986,15,-86.5,1.83
1/1/1986,15.4167,-61.3333,0.05
1/1/1986,15.5,-90.25,3.66
1/1/1986,17.05,-61.8,0.25
1/1/1986,17.25,-88.75,0.21
1/1/1986,17.3333,-62.75,0.06
1/1/1986,18.25,-77.5,4.55
1/1/1986,18.5,-64.5,0.05
1/1/1986,19,-72.4167,0.83
1/1/1986,19,-70.6667,8.12
1/1/1986,21.5,-80,33.38
1/1/1986,21.75,-71.5833,
1/1/1986,23,-102,294.47
1/1/1986,24.25,-76,1.41
1/1/1986,32.3333,-64.75,0.42
1/1/1986,38,-97,"4,487.86"
1/1/1986,60,-95,404.66
1/1/1986,72,-40,0.33
1/1/1986,-41,174,22.95
1/1/1986,-27,133,239.72
1/1/1986,-21.5,165.5,1.4
1/1/1986,-20,-175,0.05
1/1/1986,-18,175,0.6
1/1/1986,-16,167,0.06
1/1/1986,-15,-140,0.6
1/1/1986,-13.5833,-172.3333,0.11
1/1/1986,-8,159,0.15
1/1/1986,-8,178,
1/1/1986,-6,147,2.06
1/1/1986,-0.5333,166.9167,0.16
1/1/1986,1.4167,173,0.02
1/1/1986,6.9167,158.25,
1/1/1986,7.5,134.5,
1/1/1986,9,168,
1/1/1986,-34,-64,103.93
1/1/1986,-33,-56,3.16
1/1/1986,-30,-71,22.04
1/1/1986,-23,-58,1.66
1/1/1986,-17,-65,3.76
1/1/1986,-17,-65,3.76
1/1/1986,-10,-76,21.75
1/1/1986,-10,-55,197.23
1/1/1986,-2,-77.5,15.19
1/1/1986,4,-72,48.77
1/1/1986,4,-56,1.76
1/1/1986,5,-59,1.04
1/1/1986,8,-66,109.24
1/1/1986,8,-66,109.24
1/1/1985,-29.5,28.5,
1/1/1985,-29,24,323.66
1/1/1985,-22,17,
1/1/1985,-22,24,1.16
1/1/1985,-20.2833,57.55,0.71
1/1/1985,-20,30,10.21
1/1/1985,-20,47,1.05
1/1/1985,-18.25,35,1.13
1/1/1985,-15,30,2.73
1/1/1985,-13.5,34,0.55
1/1/1985,-12.5,18.5,4.68
1/1/1985,-12.1667,44.25,0.05
1/1/1985,-6,35,2.34
1/1/1985,-4.5833,55.6667,0.15
1/1/1985,-3.5,30,0.23
1/1/1985,-2,30,0.62
1/1/1985,-1,11.75,6.3
1/1/1985,-1,15,1.28
1/1/1985,0,25,3.61
1/1/1985,1,7,0.05
1/1/1985,1,32,0.62
1/1/1985,1,38,3.72
1/1/1985,2,10,0.07
1/1/1985,6,12,6.47
1/1/1985,6.5,-9.5,0.72
1/1/1985,7,21,0.16
1/1/1985,8,-5,6.98
1/1/1985,8,-5,6.98
1/1/1985,8,-2,3.3
1/1/1985,8,1.1667,0.66
1/1/1985,8,38,1.8
1/1/1985,8.5,-11.5,0.66
1/1/1985,9.5,2.25,0.73
1/1/1985,10,8,69.64
1/1/1985,10,49,0.86
1/1/1985,11,-10,0.99
1/1/1985,11.5,43,0.36
1/1/1985,12,-15,0.17
1/1/1985,13,-2,0.48
1/1/1985,13.4667,-16.5667,0.17
1/1/1985,14,-14,2.65
1/1/1985,15,19,0.18
1/1/1985,15,30,3.72
1/1/1985,15,39,
1/1/1985,16,8,0.99
1/1/1985,17,-4,0.41
1/1/1985,20,-12,0.66
1/1/1985,25,17,31
1/1/1985,25,17,31
1/1/1985,27,30,63.81
1/1/1985,28,3,72.61
1/1/1985,32,-5,17.83
1/1/1985,34,9,11.87
1/1/1985,-8.55,125.5167,
1/1/1985,-5,120,121.63
1/1/1985,1.3667,103.8,33.27
1/1/1985,2.5,112.5,36.01
1/1/1985,3.25,73,0.07
1/1/1985,4.5,114.6667,2.59
1/1/1985,4.5,114.6667,2.59
1/1/1985,7,81,3.92
1/1/1985,13,105,0.42
1/1/1985,13,122,27.9
1/1/1985,15,48,8.57
1/1/1985,15,100,48.23
1/1/1985,16,106,21.07
1/1/1985,16,106,21.07
1/1/1985,20,77,424.26
1/1/1985,21,57,8.62
1/1/1985,22,98,6.68
1/1/1985,22,98,6.68
1/1/1985,22.1667,113.55,0.73
1/1/1985,22.25,114.1667,22.88
1/1/1985,24,54,49.65
1/1/1985,24,90,10.21
1/1/1985,25,45,172.42
1/1/1985,25.5,51.25,12.38
1/1/1985,26,50.55,10.19
1/1/1985,27.5,90.5,0.06
1/1/1985,28,84,0.68
1/1/1985,29.3375,47.6581,29.07
1/1/1985,30,70,46.81
1/1/1985,31,36,8.42
1/1/1985,31.5,34.75,24.61
1/1/1985,32,53,159.95
1/1/1985,33,44,44.2
1/1/1985,33,65,3.5
1/1/1985,33.8333,35.8333,7.76
1/1/1985,35,33,3.14
1/1/1985,35,38,29.39
1/1/1985,35,105,"1,951.77"
1/1/1985,36,138,912.4
1/1/1985,37,127.5,178.48
1/1/1985,37,127.5,178.48
1/1/1985,39,35,105.66
1/1/1985,39,71,8.32
1/1/1985,40,45,6.71
1/1/1985,40,60,37.53
1/1/1985,40,127,144.28
1/1/1985,40.5,47.5,63.99
1/1/1985,41,64,126.36
1/1/1985,41,75,12.75
1/1/1985,42,43.5,17.42
1/1/1985,46,105,9
1/1/1985,48,68,297.65
1/1/1985,60,100,"2,362.13"
1/1/1985,60,100,"2,362.13"
1/1/1985,35,33,3.14
1/1/1985,35.8333,14.5833,1.2
1/1/1985,39,22,59.77
1/1/1985,39,35,105.66
1/1/1985,39.5,-8,27.13
1/1/1985,40,-4,199.93
1/1/1985,40,45,6.71
1/1/1985,40.5,47.5,63.99
1/1/1985,41,20,7.87
1/1/1985,41.8333,22,13.39
1/1/1985,42,19,2.38
1/1/1985,42,43.5,17.42
1/1/1985,42.5,1.6,
1/1/1985,42.8333,12.8333,368.98
1/1/1985,43,25,89.18
1/1/1985,44,18,18.69
1/1/1985,44,21,53.81
1/1/1985,45.1667,15.5,20.19
1/1/1985,46,2,402.46
1/1/1985,46,15,15.33
1/1/1985,46,25,193.91
1/1/1985,47,8,39.78
1/1/1985,47,20,85.95
1/1/1985,47,29,24.34
1/1/1985,47.1667,9.5333,
1/1/1985,47.3333,13.3333,54.37
1/1/1985,48,68,297.65
1/1/1985,48.6667,19.5,59.25
1/1/1985,49,32,715.2
1/1/1985,49.75,6.1667,9.25
1/1/1985,49.75,15.5,184.53
1/1/1985,50.8333,4,104.01
1/1/1985,51,9,"1,044.11"
1/1/1985,52,20,444.51
1/1/1985,52.5,5.75,146.98
1/1/1985,53,-8,26.75
1/1/1985,53,28,99.14
1/1/1985,54,-2,559.63
1/1/1985,56,10,60.06
1/1/1985,56,24,25.7
1/1/1985,57,25,16.16
1/1/1985,59,26,27.25
1/1/1985,60,100,"2,362.13"
1/1/1985,60,100,"2,362.13"
1/1/1985,62,10,40.69
1/1/1985,62,15,62.36
1/1/1985,64,26,49.55
1/1/1985,65,-18,1.62
1/1/1985,9,-80,2.61
1/1/1985,10,-84,2.24
1/1/1985,11,-61,20.72
1/1/1985,11,-61,20.72
1/1/1985,12.1167,-61.6667,0.06
1/1/1985,12.5,-69.9667,0.94
1/1/1985,13,-85,1.98
1/1/1985,13.1667,-59.5333,0.84
1/1/1985,13.25,-61.2,0.07
1/1/1985,13.25,-61.2,0.07
1/1/1985,13.25,-61.2,0.07
1/1/1985,13.8333,-88.9167,1.97
1/1/1985,13.8833,-61.1333,0.13
1/1/1985,15,-86.5,1.89
1/1/1985,15.4167,-61.3333,0.05
1/1/1985,15.5,-90.25,3.5
1/1/1985,17.05,-61.8,0.25
1/1/1985,17.25,-88.75,0.19
1/1/1985,17.3333,-62.75,0.05
1/1/1985,18.25,-77.5,5.04
1/1/1985,18.5,-64.5,0.05
1/1/1985,19,-72.4167,0.93
1/1/1985,19,-70.6667,7.24
1/1/1985,21.5,-80,32.41
1/1/1985,21.75,-71.5833,
1/1/1985,23,-102,288.41
1/1/1985,24.25,-76,1.51
1/1/1985,32.3333,-64.75,0.45
1/1/1985,38,-97,"4,484.34"
1/1/1985,60,-95,421.68
1/1/1985,72,-40,0.51
1/1/1985,-41,174,21.86
1/1/1985,-27,133,240.99
1/1/1985,-21.5,165.5,1.45
1/1/1985,-20,-175,0.05
1/1/1985,-18,175,0.57
1/1/1985,-16,167,0.12
1/1/1985,-15,-140,0.59
1/1/1985,-13.5833,-172.3333,0.11
1/1/1985,-8,159,0.15
1/1/1985,-8,178,
1/1/1985,-6,147,2.13
1/1/1985,-0.5333,166.9167,0.12
1/1/1985,1.4167,173,0.02
1/1/1985,6.9167,158.25,
1/1/1985,7.5,134.5,
1/1/1985,9,168,
1/1/1985,-34,-64,100.37
1/1/1985,-33,-56,3.28
1/1/1985,-30,-71,21.31
1/1/1985,-23,-58,1.55
1/1/1985,-17,-65,4.11
1/1/1985,-17,-65,4.11
1/1/1985,-10,-76,19.44
1/1/1985,-10,-55,179.94
1/1/1985,-2,-77.5,19.35
1/1/1985,4,-72,48.09
1/1/1985,4,-56,1.6
1/1/1985,5,-59,1.42
1/1/1985,8,-66,101.03
1/1/1985,8,-66,101.03
1/1/1984,-29.5,28.5,
1/1/1984,-29,24,315.37
1/1/1984,-22,17,
1/1/1984,-22,24,1.04
1/1/1984,-20.2833,57.55,0.63
1/1/1984,-20,30,9.88
1/1/1984,-20,47,0.87
1/1/1984,-18.25,35,1.51
1/1/1984,-15,30,2.8
1/1/1984,-13.5,34,0.55
1/1/1984,-12.5,18.5,4.99
1/1/1984,-12.1667,44.25,0.05
1/1/1984,-6,35,2.35
1/1/1984,-4.5833,55.6667,0.1
1/1/1984,-3.5,30,0.22
1/1/1984,-2,30,0.63
1/1/1984,-1,11.75,5.98
1/1/1984,-1,15,1.14
1/1/1984,0,25,3.93
1/1/1984,1,7,0.05
1/1/1984,1,32,0.58
1/1/1984,1,38,4.25
1/1/1984,2,10,0.08
1/1/1984,6,12,6.05
1/1/1984,6.5,-9.5,0.7
1/1/1984,7,21,0.15
1/1/1984,8,-5,5.13
1/1/1984,8,-5,5.13
1/1/1984,8,-2,2.57
1/1/1984,8,1.1667,0.69
1/1/1984,8,38,1.65
1/1/1984,8.5,-11.5,0.62
1/1/1984,9.5,2.25,0.49
1/1/1984,10,8,69.41
1/1/1984,10,49,0.71
1/1/1984,11,-10,0.98
