Year,Population,Country,CO2 (MT),Country Code,Continent,Continent_Code,GDP
1/1/1972,5825173,Burkina Faso,0.16122,BFA,Africa,AF,578595583.975723
1/1/1972,66625705,Bangladesh,3.5064,BGD,Asia,AS,6288245866.66667
1/1/1972,8576200,Bulgaria,66.0751,BGR,Europe,EU,
1/1/1972,229155,Bahrain,3.6787,BHR,Asia,AS,
1/1/1972,177866,Bahamas,6.4813,BHS,North America,NA,590900000
1/1/1972,3851153,Bosnia and Herzegovina,10.7522,BIH,Europe,EU,
1/1/1972,9188968,Belarus,68.035,BLR,Europe,EU,
1/1/1972,127150,Belize,0.15755,BLZ,North America,NA,66062500
1/1/1972,54200,Bermuda,0.25282,BMU,North America,NA,235400000
1/1/1972,4682390,Bolivia,3.5681,BOL,South America,SA,1257615644.97932
1/1/1972,99859383,Brazil,114.0143,BRA,South America,SA,58539008786.3684
1/1/1972,241515,Barbados,0.50197,BRB,North America,NA,
1/1/1972,142022,Brunei Darussalam,9.4531,BRN,Asia,AS,270818555.823521
1/1/1972,316828,Bhutan,0.003664,BTN,Asia,AS,
1/1/1972,667092,Botswana,0.021984,BWA,Africa,AF,165258093.875959
1/1/1972,1867782,Central African Republic,0.16854,CAF,Africa,AF,230317908.038643
1/1/1972,22218463,Canada,380.7866,CAN,North America,NA,113082820992.019
1/1/1972,6260956,Switzerland,42.9158,CHE,Europe,EU,
1/1/1972,10103674,Chile,28.1416,CHL,South America,SA,11853817307.6923
1/1/1972,862030000,China,928.894,CHN,Asia,AS,113687586299.051
1/1/1972,5576038,Cote d'Ivoire,2.7114,CIV,Africa,AF,1849400599.77558
1/1/1972,6867178,Cameroon,0.86036,CMR,Africa,AF,1430951331.85034
1/1/1972,21121363,Democratic Republic of Congo,3.0172,COD,Africa,AF,6173712809.28569
1/1/1972,1406522,Republic of the Congo,0.66318,COG,Africa,AF,410669262.897929
1/1/1972,22516425,Colombia,31.4261,COL,South America,SA,8671358732.68486
1/1/1972,239235,Comoros,0.029312,COM,Africa,AF,
1/1/1972,1944169,Costa Rica,1.7613,CRI,North America,NA,1238251695.55388
1/1/1972,9025345,Cuba,20.7763,CUB,North America,NA,8135150891.92025
1/1/1972,147710,Curacao,11.3521,CUW,North America,NA,
1/1/1972,627998,Cyprus,2.4059,CYP,Asia,AS,
1/1/1972,627998,Cyprus,2.4059,CYP,Europe,EU,
1/1/1972,9867632,Czech Republic,163.4475,CZE,Europe,EU,
1/1/1972,78688452,Germany,1041.4795,DEU,Europe,EU,298667219346.133
1/1/1972,179224,Djibouti,0.19053,DJI,Africa,AF,
1/1/1972,71731,Dominica,0.025648,DMA,North America,NA,
1/1/1972,4991596,Denmark,59.5939,DNK,Europe,EU,23232411897.6012
1/1/1972,4755459,Dominican Republic,4.6689,DOM,North America,NA,1987300000
1/1/1972,15285990,Algeria,28.3226,DZA,Africa,AF,6761786386.54713
1/1/1972,6429379,Ecuador,4.589,ECU,South America,SA,3185987234.84089
1/1/1972,36102659,Egypt,25.475,EGY,Africa,AF,8763960703.20579
1/1/1972,1384797,Eritrea,,ERI,Africa,AF,
1/1/1972,34604469,Spain,144.7162,ESP,Europe,EU,58971806626.9739
1/1/1972,1392518,Estonia,18.602,EST,Europe,EU,
1/1/1972,30140804,Ethiopia,1.4062,ETH,Africa,AF,
1/1/1972,4639657,Finland,44.1061,FIN,Europe,EU,14754136507.0261
1/1/1972,542844,Fiji,0.57856,FJI,Oceania,OC,316650508.967523
1/1/1972,52793138,France,481.6113,FRA,Europe,EU,204283485045.514
1/1/1972,62279,Micronesia,,FSM,Oceania,OC,
1/1/1972,611704,Gabon,2.737,GAB,Africa,AF,430508357.723916
1/1/1972,56086065,United Kingdom,648.0264,GBR,Europe,EU,169965034965.035
1/1/1972,4205300,Georgia,11.9425,GEO,Asia,AS,
1/1/1972,4205300,Georgia,11.9425,GEO,Europe,EU,
1/1/1972,9229631,Ghana,2.4202,GHA,Africa,AF,2112293279.98507
1/1/1972,4290534,Guinea,0.83173,GIN,Africa,AF,
1/1/1972,492426,Gambia,0.065952,GMB,Africa,AF,59161544.9957528
1/1/1972,732523,Guinea-Bissau,0.065952,GNB,Africa,AF,87702828.5714286
1/1/1972,289501,Equatorial Guinea,0.087936,GNQ,Africa,AF,65429198.238708
1/1/1972,8888628,Greece,31.4773,GRC,Europe,EU,16885506818.1818
1/1/1972,93983,Grenada,0.047632,GRD,North America,NA,
1/1/1972,48300,Greenland,0.55326,GRL,North America,NA,106101175.65798
1/1/1972,5941567,Guatemala,2.7066,GTM,North America,NA,2101300000
1/1/1972,721948,Guyana,1.5609,GUY,South America,SA,285380952.380952
1/1/1972,4123600,Hong Kong,9.2756,HKG,Asia,AS,5710107420.14394
1/1/1972,2882113,Honduras,1.5344,HND,North America,NA,802999950
1/1/1972,4450564,Croatia,11.7041,HRV,Europe,EU,
1/1/1972,4837332,Haiti,0.39172,HTI,North America,NA,
1/1/1972,10398489,Hungary,69.3544,HUN,Europe,EU,
1/1/1972,121017314,Indonesia,43.3065,IDN,Asia,AS,11709424257.1698
1/1/1972,581087256,India,217.1819,IND,Asia,AS,70509913046.8528
1/1/1972,3036850,Ireland,22.0363,IRL,Europe,EU,6325627655.38946
1/1/1972,30075297,Iran,106.0152,IRN,Asia,AS,17153463263.3663
1/1/1972,10599668,Iraq,29.5205,IRQ,Asia,AS,4113848002.40312
1/1/1972,209137,Iceland,1.4826,ISL,Europe,EU,846506911.398142
1/1/1972,3148000,Israel,16.8909,ISR,Asia,AS,8771500000
1/1/1972,54381345,Italy,328.2375,ITA,Europe,EU,144780887782.205
1/1/1972,1935100,Jamaica,6.2824,JAM,North America,NA,1875048859.93485
1/1/1972,1883935,Jordan,1.9136,JOR,Asia,AS,788574628.955475
1/1/1972,107188000,Japan,852.1705,JPN,Asia,AS,316393344649.993
1/1/1972,13463985,Kazakhstan,203.9898,KAZ,Asia,AS,
1/1/1972,13463985,Kazakhstan,203.9898,KAZ,Europe,EU,
1/1/1972,12146068,Kenya,3.8659,KEN,Africa,AF,2107279157.38336
1/1/1972,3088200,Kyrgyzstan,8.7365,KGZ,Asia,AS,
1/1/1972,7302111,Cambodia,0.11704,KHM,Asia,AS,505549441.375077
1/1/1972,52780,Kiribati,0.025648,KIR,Oceania,OC,18936526.9461078
1/1/1972,44320,Saint Kitts and Nevis,,KNA,North America,NA,22944849.1155047
1/1/1972,33505406,South Korea,60.2773,KOR,Asia,AS,10842220468.8335
1/1/1972,851916,Kuwait,27.6119,KWT,Asia,AS,4451200972.9401
1/1/1972,2417836,Lebanon,5.6533,LBN,Asia,AS,
1/1/1972,1474567,Liberia,1.5055,LBR,Africa,AF,368098000
1/1/1972,2327490,Libya,15.22,LBY,Africa,AF,
1/1/1972,106310,Saint Lucia,0.076944,LCA,North America,NA,
1/1/1972,22151,Liechtenstein,,LIE,Europe,EU,124941925.010473
1/1/1972,13002231,Sri Lanka,3.5379,LKA,Asia,AS,2553936348.40871
1/1/1972,1077095,Lesotho,,LSO,Africa,AF,80915831.9240276
1/1/1972,3213622,Lithuania,17.2993,LTU,Europe,EU,
1/1/1972,346600,Luxembourg,13.4948,LUX,Europe,EU,1968733021.7212
1/1/1972,2395674,Latvia,11.0203,LVA,Europe,EU,
1/1/1972,248767,Macao,0.23083,MAC,Asia,AS,
1/1/1972,16696891,Morocco,8.0361,MAR,Africa,AF,5074117544.77482
1/1/1972,3131000,Moldova,16.6512,MDA,Europe,EU,
1/1/1972,6946620,Madagascar,1.2858,MDG,Africa,AF,1341590681.586
1/1/1972,123354,Maldives,0.003664,MDV,Asia,AS,
1/1/1972,54689943,Mexico,132.3287,MEX,North America,NA,45178120000
1/1/1972,22341,Marshall Islands,,MHL,Oceania,OC,
1/1/1972,1754956,Macedonia,7.6994,MKD,Europe,EU,
1/1/1972,6147458,Mali,0.24549,MLI,Africa,AF,486617332.387405
1/1/1972,302450,Malta,0.83906,MLT,Europe,EU,295118249.324932
1/1/1972,28570097,Myanmar,4.8943,MMR,Asia,AS,
1/1/1972,521785,Montenegro,1.3694,MNE,Europe,EU,
1/1/1972,1356670,Mongolia,3.2759,MNG,Asia,AS,
1/1/1972,9446240,Mozambique,3.2957,MOZ,Africa,AF,
1/1/1972,1217446,Mauritania,0.44701,MRT,Africa,AF,265009395.148159
1/1/1972,852053,Mauritius,0.68883,MUS,Africa,AF,
1/1/1972,4958549,Malawi,0.54564,MWI,Africa,AF,406084197.385471
1/1/1972,11324277,Malaysia,17.8939,MYS,Asia,AS,5043268548.73032
1/1/1972,868958,Namibia,,NAM,Africa,AF,
1/1/1972,125500,New Caledonia,1.7038,NCL,Oceania,OC,505892512.861927
1/1/1972,4768227,Niger,0.2527,NER,Africa,AF,742779659.455167
1/1/1972,58665808,Nigeria,41.3876,NGA,Africa,AF,12274416017.7976
1/1/1972,2558699,Nicaragua,1.6044,NIC,North America,NA,
1/1/1972,13328593,Netherlands,157.4954,NLD,Europe,EU,54008338917.8797
1/1/1972,3933004,Norway,29.3954,NOR,Europe,EU,17358610849.701
1/1/1972,12583140,Nepal,0.26747,NPL,Asia,AS,1024098804.93827
1/1/1972,6803,Nauru,0.076944,NRU,Oceania,OC,
1/1/1972,2903900,New Zealand,16.1896,NZL,Oceania,OC,9567331064.65727
1/1/1972,776380,Oman,2.0885,OMN,Asia,AS,366857738.40542
1/1/1972,61381987,Pakistan,18.903,PAK,Asia,AS,9309109764.07784
1/1/1972,1607796,Panama,2.7982,PAN,North America,NA,1673411700
1/1/1972,14221961,Peru,18.1522,PER,South America,SA,9189413409.01292
1/1/1972,37923396,Philippines,26.4094,PHL,Asia,AS,8017468688.2004
1/1/1972,12340,Palau,,PLW,Oceania,OC,
1/1/1972,2918139,Papua New Guinea,1.2677,PNG,Oceania,OC,858802035.928144
1/1/1972,33055650,Poland,329.5064,POL,Europe,EU,
1/1/1972,15207771,North Korea,89.5049,PRK,Asia,AS,
1/1/1972,8630430,Portugal,18.3073,PRT,Europe,EU,11240223128.2431
1/1/1972,2597154,Paraguay,0.71418,PRY,South America,SA,697291727.777778
1/1/1972,118440,French Polynesia,0.21618,PYF,Oceania,OC,325843254.667123
1/1/1972,130500,Qatar,10.7754,QAT,Asia,AS,510259940.720474
1/1/1972,20657957,Romania,132.2542,ROU,Europe,EU,
1/1/1972,131909000,Russia,1618.4149,RUS,Asia,AS,
1/1/1972,131909000,Russia,1618.4149,RUS,Europe,EU,
1/1/1972,3987224,Rwanda,0.065952,RWA,Africa,AF,246457838.336681
1/1/1972,6392970,Saudi Arabia,70.2817,SAU,Asia,AS,9664157498.5524
1/1/1972,10974622,Sudan,4.9265,SDN,Africa,AF,2882000000
1/1/1972,4522893,Senegal,1.4532,SEN,Africa,AF,1280328245.00174
1/1/1972,2152400,Singapore,22.2181,SGP,Asia,AS,2719900350.73917
1/1/1972,172552,Solomon Islands,0.05496,SLB,Oceania,OC,40606712.050639
1/1/1972,2854872,Sierra Leone,0.67784,SLE,Africa,AF,465381089.98454
1/1/1972,3867309,El Salvador,1.6772,SLV,North America,NA,1263720000
1/1/1972,3479790,Somalia,0.2345,SOM,Africa,AF,
1/1/1972,,Serbia,31.0071,SRB,Europe,EU,
1/1/1972,3661440,South Sudan,0.44792,SSD,Africa,AF,
1/1/1972,77934,Sao Tome and Principe,0.010992,STP,Africa,AF,
1/1/1972,367907,Suriname,1.7438,SUR,South America,SA,287600000
1/1/1972,4596622,Slovakia,52.2878,SVK,Europe,EU,
1/1/1972,1752233,Slovenia,8.897,SVN,Europe,EU,
1/1/1972,8122300,Sweden,84.7034,SWE,Europe,EU,48263914958.8443
1/1/1972,56029,Seychelles,0.043968,SYC,Africa,AF,30645121.0127585
1/1/1972,6800141,Syria,7.7563,SYR,Asia,AS,3059682162.06566
1/1/1972,6157,Turks and Caicos Islands,,TCA,North America,NA,
1/1/1972,3815260,Chad,0.12091,TCD,Africa,AF,585427545.723598
1/1/1972,2247582,Togo,0.40486,TGO,Africa,AF,335677636.893737
1/1/1972,39058603,Thailand,21.8055,THA,Asia,AS,8177884552.88461
1/1/1972,3111282,Tajikistan,5.6973,TJK,Asia,AS,
1/1/1972,2324015,Turkmenistan,25.7213,TKM,Asia,AS,
1/1/1972,600192,Timor-Leste,,TLS,Asia,AS,
1/1/1972,86323,Tonga,0.021984,TON,Oceania,OC,
1/1/1972,968136,Trinidad and Tobago,8.2355,TTO,North America,NA,1083381044.08473
1/1/1972,5291338,Tunisia,4.7314,TUN,Africa,AF,2237476420.03773
1/1/1972,36587261,Turkey,53.7219,TUR,Asia,AS,20431095406.3604
1/1/1972,36587261,Turkey,53.7219,TUR,Europe,EU,20431095406.3604
1/1/1972,5790,Tuvalu,,TUV,Oceania,OC,
1/1/1972,14428340,Tanzania,2.1645,TZA,Africa,AF,
1/1/1972,9929636,Uganda,1.3806,UGA,Africa,AF,1491596638.65546
1/1/1972,47783005,Ukraine,490.1622,UKR,Europe,EU,
1/1/1972,2821461,Uruguay,6.0694,URY,South America,SA,2189418001.37898
1/1/1972,209896000,United States,4558.4526,USA,North America,NA,1282449000000
1/1/1972,12796980,Uzbekistan,86.971,UZB,Asia,AS,
1/1/1972,92513,Saint Vincent and the Grenadines,0.03664,VCT,North America,NA,27585488.9918284
1/1/1972,12097694,Venezuela,62.5141,VEN,South America,SA,15922863636.3636
1/1/1972,10208,British Virgin Islands,0.021984,VGB,North America,NA,
1/1/1972,45548479,Vietnam,23.0372,VNM,Asia,AS,
1/1/1972,90809,Vanuatu,0.062288,VUT,Oceania,OC,
1/1/1972,147296,Samoa,0.03664,WSM,Oceania,OC,
1/1/1972,6390574,Yemen,1.4949,YEM,Asia,AS,
1/1/1972,23281508,South Africa,171.5301,ZAF,Africa,AF,21358137114.6091
1/1/1972,4466174,Zambia,4.0614,ZMB,Africa,AF,1910714285.71429
1/1/1972,5673911,Zimbabwe,8.2158,ZWE,Africa,AF,2677729400
1/1/1973,60243,Aruba,0.86946,ABW,North America,NA,
1/1/1973,12108963,Afghanistan,1.6372,AFG,Asia,AS,1733333264.44444
1/1/1973,6496962,Angola,4.8737,AGO,Africa,AF,
1/1/1973,2296752,Albania,5.2872,ALB,Europe,EU,
1/1/1973,28232,Andorra,,AND,Europe,EU,150820102.798401
1/1/1973,394624,United Arab Emirates,30.6054,ARE,Asia,AS,
1/1/1973,25056478,Argentina,93.968,ARG,South America,SA,52544000116.9037
1/1/1973,2712786,Armenia,4.7441,ARM,Asia,AS,
1/1/1973,2712786,Armenia,4.7441,ARM,Europe,EU,
1/1/1973,63650,Antigua and Barbuda,0.32976,ATG,North America,NA,
1/1/1973,13380000,Australia,170.8274,AUS,Oceania,OC,63782190903.2671
1/1/1973,7586115,Austria,60.0158,AUT,Europe,EU,29515467987.912
1/1/1973,5483082,Azerbaijan,45.651,AZE,Asia,AS,
1/1/1973,5483082,Azerbaijan,45.651,AZE,Europe,EU,
1/1/1973,3605126,Burundi,0.07328,BDI,Africa,AF,304339839.552146
1/1/1973,9741720,Belgium,138.6394,BEL,Europe,EU,47999363071.8278
1/1/1973,3113675,Benin,0.38106,BEN,Africa,AF,504376035.716401
1/1/1973,5930483,Burkina Faso,0.16854,BFA,Africa,AF,674773821.151416
1/1/1973,67637530,Bangladesh,4.5506,BGD,Asia,AS,8086725729.3407
1/1/1973,8620967,Bulgaria,68.7112,BGR,Europe,EU,
1/1/1973,239527,Bahrain,5.518,BHR,Asia,AS,
1/1/1973,181517,Bahamas,7.8627,BHS,North America,NA,670900000
1/1/1973,3897256,Bosnia and Herzegovina,12.8439,BIH,Europe,EU,
1/1/1973,9257272,Belarus,70.9088,BLR,Europe,EU,
1/1/1973,129294,Belize,0.14656,BLZ,North America,NA,78343558.2822086
1/1/1973,53800,Bermuda,0.42502,BMU,North America,NA,269500000
1/1/1973,4785923,Bolivia,3.4545,BOL,South America,SA,1263018490.75462
1/1/1973,102259497,Brazil,132.0196,BRA,South America,SA,79279057730.829
1/1/1973,243069,Barbados,0.47998,BRB,North America,NA,
1/1/1973,148512,Brunei Darussalam,9.9734,BRN,Asia,AS,433092003.579273
1/1/1973,326982,Bhutan,0.003664,BTN,Asia,AS,
1/1/1973,689912,Botswana,0.051296,BWA,Africa,AF,244129088.027662
1/1/1973,1894853,Central African Republic,0.16122,CAF,Africa,AF,271183061.359635
1/1/1973,22491777,Canada,381.2647,CAN,North America,NA,131321859214.079
1/1/1973,6307347,Switzerland,46.2024,CHE,Europe,EU,
1/1/1973,10265829,Chile,27.5923,CHL,South America,SA,16836261173.1844
1/1/1973,881940000,China,965.6466,CHN,Asia,AS,138544284708.957
1/1/1973,5841506,Cote d'Ivoire,2.8762,CIV,Africa,AF,2508421234.8557
1/1/1973,7052849,Cameroon,0.89691,CMR,Africa,AF,1758727395.18703
1/1/1973,21690443,Democratic Republic of Congo,3.1892,COD,Africa,AF,7870239463.58461
1/1/1973,1448637,Republic of the Congo,1.2201,COG,Africa,AF,541973362.480998
1/1/1973,23024517,Colombia,33.6322,COL,South America,SA,10315760000.3394
1/1/1973,244208,Comoros,0.029312,COM,Africa,AF,
1/1/1973,1992514,Costa Rica,2.0434,CRI,North America,NA,1528916185.23199
1/1/1973,9178804,Cuba,22.3736,CUB,North America,NA,9987709650.18094
1/1/1973,146912,Curacao,12.5931,CUW,North America,NA,
1/1/1973,635107,Cyprus,2.5035,CYP,Asia,AS,
1/1/1973,635107,Cyprus,2.5035,CYP,Europe,EU,
1/1/1973,9922266,Czech Republic,164.0931,CZE,Europe,EU,
1/1/1973,78936666,Germany,1085.7363,DEU,Europe,EU,396866742553.97
1/1/1973,190568,Djibouti,0.17954,DJI,Africa,AF,
1/1/1973,71738,Dominica,0.025648,DMA,North America,NA,
1/1/1973,5021861,Denmark,59.2218,DNK,Europe,EU,30730638895.7765
1/1/1973,4884461,Dominican Republic,5.959,DOM,North America,NA,2344699900
1/1/1973,15709825,Algeria,38.2774,DZA,Africa,AF,8715105930.49101
1/1/1973,6614843,Ecuador,5.2559,ECU,South America,SA,3891755551.94138
1/1/1973,36896554,Egypt,23.7611,EGY,Africa,AF,9616725366.34664
1/1/1973,1423761,Eritrea,,ERI,Africa,AF,
1/1/1973,34988947,Spain,154.9573,ESP,Europe,EU,78425934894.3461
1/1/1973,1405951,Estonia,19.3971,EST,Europe,EU,
1/1/1973,31036662,Ethiopia,1.7509,ETH,Africa,AF,
1/1/1973,4666081,Finland,49.3202,FIN,Europe,EU,19486826979.9284
1/1/1973,554138,Fiji,0.62985,FJI,Oceania,OC,425963359.355326
1/1/1973,53207734,France,517.5783,FRA,Europe,EU,265381555686.506
1/1/1973,62270,Micronesia,,FSM,Oceania,OC,
1/1/1973,622920,Gabon,5.3091,GAB,Africa,AF,722780701.123251
1/1/1973,56194527,United Kingdom,659.5773,GBR,Europe,EU,192537971582.558
1/1/1973,4242500,Georgia,12.4513,GEO,Asia,AS,
1/1/1973,4242500,Georgia,12.4513,GEO,Europe,EU,
1/1/1973,9493556,Ghana,2.4714,GHA,Africa,AF,2465493032.25878
1/1/1973,4357357,Guinea,0.80242,GIN,Africa,AF,
1/1/1973,507432,Gambia,0.062288,GMB,Africa,AF,75187969.924812
1/1/1973,746173,Guinea-Bissau,0.10992,GNB,Africa,AF,89374237.2881356
1/1/1973,277646,Equatorial Guinea,0.029312,GNQ,Africa,AF,81203226.9138345
1/1/1973,8929086,Greece,37.1311,GRC,Europe,EU,22347844649.0219
1/1/1973,93669,Grenada,0.05496,GRD,North America,NA,
1/1/1973,49000,Greenland,0.55693,GRL,North America,NA,140153748.243656
1/1/1973,6104530,Guatemala,2.9336,GTM,North America,NA,2569200100
1/1/1973,729916,Guyana,1.8027,GUY,South America,SA,307047619.047619
1/1/1973,4241600,Hong Kong,9.2865,HKG,Asia,AS,8030117555.62033
1/1/1973,2968989,Honduras,1.5086,HND,North America,NA,912499950
1/1/1973,4470161,Croatia,13.9744,HRV,Europe,EU,
1/1/1973,4918625,Haiti,0.42091,HTI,North America,NA,
1/1/1973,10432055,Hungary,72.9817,HUN,Europe,EU,
1/1/1973,124199687,Indonesia,49.0986,IDN,Asia,AS,17326561301.1328
1/1/1973,594770134,India,223.6023,IND,Asia,AS,84374541625.3338
1/1/1973,3085950,Ireland,22.8462,IRL,Europe,EU,7490132355.77851
1/1/1973,30905707,Iran,129.4753,IRN,Asia,AS,27081698249.1798
1/1/1973,10950888,Iraq,30.6127,IRQ,Asia,AS,5134367778.1446
1/1/1973,212317,Iceland,1.7497,ISL,Europe,EU,1163864529.01365
1/1/1973,3278000,Israel,19.2612,ISR,Asia,AS,11321750000
1/1/1973,54751406,Italy,353.3492,ITA,Europe,EU,174913182331.451
1/1/1973,1966974,Jamaica,8.2904,JAM,North America,NA,1905917553.19149
1/1/1973,1948442,Jordan,2.1996,JOR,Asia,AS,943700547.778454
1/1/1973,108079000,Japan,914.2657,JPN,Asia,AS,429857320166.565
1/1/1973,13673007,Kazakhstan,212.6305,KAZ,Asia,AS,
1/1/1973,13673007,Kazakhstan,212.6305,KAZ,Europe,EU,
1/1/1973,12600797,Kenya,3.9136,KEN,Africa,AF,2502142444.14182
1/1/1973,3153800,Kyrgyzstan,9.1118,KGZ,Asia,AS,
1/1/1973,7449238,Cambodia,0.12791,KHM,Asia,AS,702899155.982033
1/1/1973,53553,Kiribati,0.03664,KIR,Oceania,OC,31710657.7257811
1/1/1973,44311,Saint Kitts and Nevis,,KNA,North America,NA,24196018.3767228
1/1/1973,34103149,South Korea,73.0319,KOR,Asia,AS,13841885920.8676
1/1/1973,905635,Kuwait,24.2227,KWT,Asia,AS,5408293998.65138
1/1/1973,2481943,Lebanon,7.0667,LBN,Asia,AS,
1/1/1973,1514366,Liberia,1.4799,LBR,Africa,AF,386968300
1/1/1973,2430755,Libya,14.5751,LBY,Africa,AF,
1/1/1973,107320,Saint Lucia,0.080608,LCA,North America,NA,
1/1/1973,22563,Liechtenstein,,LIE,Europe,EU,165930611.729019
1/1/1973,13252036,Sri Lanka,3.6843,LKA,Asia,AS,2875625000
1/1/1973,1102878,Lesotho,,LSO,Africa,AF,121181556.195965
1/1/1973,3244438,Lithuania,18.0668,LTU,Europe,EU,
1/1/1973,350450,Luxembourg,14.1782,LUX,Europe,EU,2701874663.63072
1/1/1973,2415819,Latvia,11.4929,LVA,Europe,EU,
1/1/1973,246947,Macao,0.2235,MAC,Asia,AS,
1/1/1973,17048518,Morocco,9.6259,MAR,Africa,AF,6242177798.33938
1/1/1973,3174000,Moldova,17.3654,MDA,Europe,EU,
1/1/1973,7142627,Madagascar,1.0733,MDG,Africa,AF,1653062347.36378
1/1/1973,127701,Maldives,0.003664,MDV,Asia,AS,
1/1/1973,56324303,Mexico,144.1564,MEX,North America,NA,55271304000
1/1/1973,23439,Marshall Islands,,MHL,Oceania,OC,
1/1/1973,1768991,Macedonia,9.1977,MKD,Europe,EU,
1/1/1973,6256187,Mali,0.26729,MLI,Africa,AF,563683660.31194
1/1/1973,302200,Malta,0.80608,MLT,Europe,EU,345602025.375393
1/1/1973,29238168,Myanmar,4.1066,MMR,Asia,AS,
1/1/1973,530220,Montenegro,1.6359,MNE,Europe,EU,
1/1/1973,1397304,Mongolia,3.4721,MNG,Asia,AS,
1/1/1973,9668657,Mozambique,3.5589,MOZ,Africa,AF,
1/1/1973,1254157,Mauritania,0.46899,MRT,Africa,AF,333731874.379051
1/1/1973,864819,Mauritius,0.67784,MUS,Africa,AF,
1/1/1973,5093363,Malawi,0.57123,MWI,Africa,AF,444302221.260027
1/1/1973,11592638,Malaysia,17.4941,MYS,Asia,AS,7662996766.66803
1/1/1973,896266,Namibia,,NAM,Africa,AF,
1/1/1973,128500,New Caledonia,2.5976,NCL,Oceania,OC,542294864.81243
1/1/1973,4902151,Niger,0.32946,NER,Africa,AF,946385104.967731
1/1/1973,60114625,Nigeria,49.5323,NGA,Africa,AF,15162871287.1287
1/1/1973,2638699,Nicaragua,1.8276,NIC,North America,NA,
1/1/1973,13439322,Netherlands,165.2599,NLD,Europe,EU,70924006306.1643
1/1/1973,3960612,Norway,30.4923,NOR,Europe,EU,22534253702.8686
1/1/1973,12852206,Nepal,0.42136,NPL,Asia,AS,972101724.995368
1/1/1973,6928,Nauru,0.084272,NRU,Oceania,OC,
1/1/1973,2961300,New Zealand,18.2003,NZL,Oceania,OC,12802281897.8712
1/1/1973,806986,Oman,2.1105,OMN,Asia,AS,483033932.135729
1/1/1973,63099406,Pakistan,20.0085,PAK,Asia,AS,6324884129.38617
1/1/1973,1653212,Panama,3.2372,PAN,North America,NA,1913793400
1/1/1973,14615845,Peru,19.7321,PER,South America,SA,10994381894.7984
1/1/1973,39022767,Philippines,31.5013,PHL,Asia,AS,10082885603.0668
1/1/1973,12628,Palau,,PLW,Oceania,OC,
1/1/1973,2989202,Papua New Guinea,1.3447,PNG,Oceania,OC,1299105240.73285
1/1/1973,33357200,Poland,335.59,POL,Europe,EU,
1/1/1973,15593351,North Korea,97.3253,PRK,Asia,AS,
1/1/1973,8633100,Portugal,19.9451,PRT,Europe,EU,15092052330.3352
1/1/1973,2659421,Paraguay,0.86807,PRY,South America,SA,889357059.52381
1/1/1973,122643,French Polynesia,0.20885,PYF,Oceania,OC,431254103.046477
1/1/1973,142186,Qatar,12.4572,QAT,Asia,AS,793884368.040437
1/1/1973,20835681,Romania,144.765,ROU,Europe,EU,
1/1/1973,132669000,Russia,1686.7543,RUS,Asia,AS,
1/1/1973,132669000,Russia,1686.7543,RUS,Europe,EU,
1/1/1973,4106407,Rwanda,0.069616,RWA,Africa,AF,290746157.145921
1/1/1973,6711923,Saudi Arabia,95.0535,SAU,Asia,AS,14947391140.1284
1/1/1973,11343926,Sudan,4.97,SDN,Africa,AF,3571666666.66667
1/1/1973,4660725,Senegal,1.5487,SEN,Africa,AF,1471913473.60034
1/1/1973,2193000,Singapore,21.1994,SGP,Asia,AS,3693760000
1/1/1973,179305,Solomon Islands,0.065952,SLB,Oceania,OC,55272108.8435374
1/1/1973,2913344,Sierra Leone,0.53861,SLE,Africa,AF,575230234.387058
1/1/1973,3964270,El Salvador,1.9666,SLV,North America,NA,1442320000
1/1/1973,3512623,Somalia,0.26381,SOM,Africa,AF,
1/1/1973,,Serbia,37.0353,SRB,Europe,EU,
1/1/1973,3750782,South Sudan,0.45189,SSD,Africa,AF,
1/1/1973,79464,Sao Tome and Principe,0.014656,STP,Africa,AF,
1/1/1973,364915,Suriname,2.1066,SUR,South America,SA,305300000
1/1/1973,4641445,Slovakia,52.5086,SVK,Europe,EU,
1/1/1973,1766697,Slovenia,10.6217,SVN,Europe,EU,
1/1/1973,8136312,Sweden,87.2898,SWE,Europe,EU,58567384058.8006
1/1/1973,56892,Seychelles,0.047632,SYC,Africa,AF,36896278.223337
1/1/1973,7037851,Syria,7.8852,SYR,Asia,AS,3239488104.60091
1/1/1973,6381,Turks and Caicos Islands,,TCA,North America,NA,
1/1/1973,3907889,Chad,0.16122,TCD,Africa,AF,647199482.827982
1/1/1973,2303345,Togo,0.41151,TGO,Africa,AF,406479906.159652
1/1/1973,40159582,Thailand,24.4202,THA,Asia,AS,10838587357.7466
1/1/1973,3203029,Tajikistan,5.9407,TJK,Asia,AS,
1/1/1973,2390216,Turkmenistan,26.8172,TKM,Asia,AS,
1/1/1973,614253,Timor-Leste,,TLS,Asia,AS,
1/1/1973,86962,Tonga,0.025648,TON,Oceania,OC,
1/1/1973,982010,Trinidad and Tobago,9.3898,TTO,North America,NA,1308799458.96284
1/1/1973,5409343,Tunisia,4.8234,TUN,Africa,AF,2730787476.28084
1/1/1973,37472336,Turkey,59.31,TUR,Asia,AS,25724381625.4417
1/1/1973,37472336,Turkey,59.31,TUR,Europe,EU,25724381625.4417
1/1/1973,5822,Tuvalu,,TUV,Oceania,OC,
